Label,Weight同性恋,1533
纸糊,9
分道扬镳,9
没多大,9
我用,9
疼爱,9
五六个,9
说说笑笑,9
主导,9
花心,9
对抗,9
留长,9
唯美,9
厕所,9
手拉手,9
拿到,9
会上,9
恶毒,9
太久,9
二十六岁,9
车库,9
抵抗,9
迪斯尼,9
顺顺利利,9
男女授受不亲,9
严令禁止,9
马不停蹄,9
处得,9
吐血,9
刺痛,9
在座,9
自性,9
多愁善感,9
阳刚,9
修炼,9
只会变,9
天问,9
他帅,9
凌乱,9
花里胡哨,9
弯弯绕,9
稀奇古怪,9
一大帮,9
一帮人,9
附和,9
但会,9
害群之马,9
致病,9
病毒,9
慢性,9
转学,9
南方,9
物理,9
掰直,9
几十秒,9
奇怪的是,9
我拉着,9
vlog,9
亲眼看到,9
冲击力,9
轻松愉快,9
出柜来,9
毫不,9
能过,9
不太想,9
我结,9
必需,9
认真对待,9
沉淀,9
真理,9
鞭尸,9
特此,9
声明,9
顺意,9
惴惴不安,9
已知,9
转变,9
诸多,9
在短期内,9
流动,9
妄图,9
挺直,9
左撇子,9
右撇子,9
特征,9
增添,9
别找我,9
定性,9
妹纸,9
相投,9
挺不错,9
功底,9
第三方,9
一块儿,9
shabby,9
好似,9
往事,9
云淡风轻,9
腐成,9
七年级,9
自我感觉,9
御姐,9
帮帮我,9
电脑,9
改过来,9
躲开,9
躲来躲去,9
广东话,9
痴线,9
女仔,9
gl,9
长佩,9
晋江,9
人想,9
几对,9
大体上,9
其他同学,9
避而远之,9
扩展,9
不管怎么,9
没太大,9
单到,9
赞留,9
个币,9
地谈过,9
木有,9
爱会,9
那面,9
balabala,9
enmn,9
晚安,9
混住,9
脏话,9
更乱,9
细品,9
合乎,9
于理,9
并不一定,9
无关紧要,9
象征,9
反尔,9
政客,9
炒热,9
从古至今,9
读过,9
立心,9
为生,9
立命,9
圣继,9
绝学,9
万事,9
太平,9
狠狠心,9
主角,9
广阔,9
性幻想,9
咱俩,9
太像,9
两岁,9
财富,9
挤眼,9
深切,9
含蓄,9
没点,9
放松,9
颜性,9
钢筋,9
三年级,9
二十几年,9
看电视,9
要生,9
还生,9
心愿,9
搞不懂,9
模样,9
角色,9
跨越性,9
前夫,9
兄弟姐妹,9
推崇,9
叭叭,9
百年,9
男癌,9
格外,9
善良,9
因素,9
知识,9
自私,9
工具,9
事物,9
依旧,9
11,9
早日,9
贬低,9
微凉,9
民法典,9
公开,9
实际上,9
组织,9
拥抱,9
艾滋病,9
平常心,9
投票,9
后果,8
眼里,8
心情,8
难以,8
尽量,8
成年人,8
数据,8
提过,8
多次,8
难得,8
请问,8
微信,8
形式,8
理智,8
强大,8
婚礼,8
足够,8
语气,8
小孩子,8
严重,8
祝你们,8
老人,8
夫妻,8
抑郁,8
偏激,8
反复,8
减少,8
我哥,8
恋人,8
攻击,8
像是,8
眼神,8
国外,8
一时,8
认知障碍,8
前车之鉴,8
我连恋,8
俩家,8
小不点,8
靠你了,8
大姐,8
宝藏,8
阿毛君,8
实则,8
一脸,8
兴奋,8
很漂亮,8
康康,8
美死,8
太直,8
中看,8
流下,8
热泪,8
女鹅,8
花边,8
大阿毛君,8
我谈,8
一阵,8
寂静,8
你结,8
秘方,8
忐忑不安,8
有位,8
配不上,8
院长,8
无论谁,8
复婚,8
那能,8
纹身,8
相伴,8
办成,8
黄诗,8
MV,8
一拜天地,8
收养,8
亲生,8
离过婚,8
忘不了,8
要死,8
solo21,8
忧愁,8
别瞎想,8
心仪,8
过想,8
传说,8
春心,8
萌动,8
